Client_Number,Report_Number,RX_Type,Data_Date,Category,Product_Group,Bucket01,Bucket24,Bucket25,Prescriber_Name,Prescriber_Address,Prescriber_ZIP,SRA1_IMS_Doctor#,SRA2_Specialty,Client_Data
C161,R1979,T,20250428,3,173,0,17,17,Jeffrey Salazar,"8770 Thomas Wells Apt. 251, New York, NY, 10001",10001,ID00090,NEP,Unaware
C993,R1634,B,20250409,3,171,11,42,53,Lori Williams MD,"31525 Colin Knoll, Philadelphia, PA, 19103",19103,ID00005,END,High-Volume Loyalist
C802,R6544,N,20250303,1,171,0,0,0,Jeffrey Salazar,"8770 Thomas Wells Apt. 251, New York, NY, 10001",10001,ID00090,NEP,Unaware
C802,R2376,B,20250115,1,171,8,15,23,Michael Campbell,"272 Glass Prairie, Atlanta, GA, 30301",30301,ID00045,END,Low-Volume Prescriber
C449,R7436,T,20250127,1,173,0,30,30,Mrs. Kristin Rodriguez,"484 Caldwell Ways Apt. 822, New York, NY, 10001",10001,ID00105,NEP,Unaware
C137,R5807,B,20250412,1,171,11,44,55,Paul Nelson PhD,"47328 Nancy Ville Suite 584, Atlanta, GA, 30301",30301,ID00019,END,High-Volume Loyalist
C269,R5342,B,20250115,3,171,17,47,64,Stephanie Hawkins,"2393 Oneill Corner, New York, NY, 10001",10001,ID00002,CAR,High-Volume Loyalist
C720,R2161,T,20250214,1,173,0,23,23,Lisa Guerrero,"897 Amanda Circles, Houston, TX, 77001",77001,ID00094,NEP,Unaware
C685,R8750,N,20250201,2,171,15,0,15,Robert Ramirez,"28928 Jeffrey Circle Apt. 512, Atlanta, GA, 30301",30301,ID00052,NEP,New Adopter
C652,R4721,T,20250207,2,173,0,23,23,Brittany Christensen,"828 Brandon Square Apt. 201, Chicago, IL, 60601",60601,ID00085,END,Aware Non-Prescriber
C181,R7917,T,20250127,2,172,0,29,29,David Mccoy,"65524 Thomas Track, Chicago, IL, 60601",60601,ID00086,CAR,Unaware
C894,R4912,T,20250319,2,173,0,26,26,Tiffany Gonzalez,"266 Robertson Heights, Los Angeles, CA, 90001",90001,ID00092,END,Unaware
C951,R2133,B,20250330,1,171,8,14,22,Amanda Thompson,"199 Angela Circles, New York, NY, 10001",10001,ID00035,NEP,Low-Volume Prescriber
C971,R5552,T,20250304,1,171,0,0,0,Luis Lozano,"59703 David Ford Apt. 715, Los Angeles, CA, 90001",90001,ID00131,END,Competitor Loyalist
C989,R5713,T,20250427,1,172,0,30,30,John Thomas,"03583 Duncan Walk Apt. 643, Seattle, WA, 98101",98101,ID00102,CAR,Unaware
C989,R5713,T,20250427,1,173,0,12,12,John Thomas,"03583 Duncan Walk Apt. 643, Seattle, WA, 98101",98101,ID00102,CAR,Unaware
C457,R4624,T,20250308,2,172,0,22,22,Catherine Elliott,"605 Jessica Lodge, Chicago, IL, 60601",60601,ID00066,CAR,Aware Non-Prescriber
C885,R4813,N,20250106,2,171,13,0,13,Benjamin Tucker,"9040 Smith Causeway, Los Angeles, CA, 90001",90001,ID00047,END,New Adopter
C978,R3588,B,20250320,2,171,5,11,16,Edward Moore,"26617 Castillo Mission, Los Angeles, CA, 90001",90001,ID00040,END,Low-Volume Prescriber
C659,R9573,T,20250126,1,173,0,27,27,John Thomas,"03583 Duncan Walk Apt. 643, Seattle, WA, 98101",98101,ID00102,CAR,Unaware
C661,R7540,N,20250404,1,171,0,0,0,Audrey Ruiz,"8055 Martha Curve Apt. 773, Philadelphia, PA, 19103",19103,ID00100,END,Unaware
C652,R4721,T,20250207,2,173,0,23,23,Brittany Christensen,"828 Brandon Square Apt. 201, Chicago, IL, 60601",60601,ID00085,END,Aware Non-Prescriber
C854,R2679,B,20250203,1,171,13,34,47,Michelle Elliott,"8851 Kevin Cliff, Atlanta, GA, 30301",30301,ID00001,CAR,High-Volume Loyalist
C818,R1185,B,20250114,1,171,10,12,22,Scott Turner,"0766 Schneider Ways, New York, NY, 10001",10001,ID00043,CAR,Low-Volume Prescriber
C801,R7208,T,20250316,1,173,0,14,14,Timothy Lewis,"60203 Cindy Lock, Atlanta, GA, 30301",30301,ID00126,CAR,Competitor Loyalist
C795,R2560,B,20250205,3,171,7,18,25,Brian Roberts,"4298 Lowery Garden Suite 160, Los Angeles, CA, 90001",90001,ID00039,CAR,Low-Volume Prescriber
C929,R6236,B,20250424,3,171,17,32,49,Dr. Cynthia Miller,"725 Mills Forge, Seattle, WA, 98101",98101,ID00020,NEP,High-Volume Loyalist
C985,R9558,N,20250217,3,171,0,0,0,Mariah Tyler,"212 James Ports Apt. 357, Seattle, WA, 98101",98101,ID00120,CAR,Managed Care Restricted
C184,R3077,T,20250204,2,172,0,28,28,Luis Lozano,"59703 David Ford Apt. 715, Los Angeles, CA, 90001",90001,ID00131,END,Competitor Loyalist
C829,R1352,T,20250226,3,173,0,20,20,Lori Clark,"889 Curtis Summit Apt. 266, Atlanta, GA, 30301",30301,ID00104,NEP,Unaware
C587,R9724,T,20250228,2,173,0,19,19,Sandra Mccoy,"96055 Megan Valley, Seattle, WA, 98101",98101,ID00133,CAR,Competitor Loyalist
C341,R8944,T,20250201,3,173,0,30,30,Scott Johnson,"09995 Charles Plain, Philadelphia, PA, 19103",19103,ID00132,CAR,Competitor Loyalist
C331,R4044,T,20250217,2,172,0,20,20,Renee Montoya,"42137 Susan Groves Suite 215, Houston, TX, 77001",77001,ID00129,NEP,Competitor Loyalist
C814,R4617,T,20250209,3,173,0,30,30,Katrina Torres,"4105 King Ridges Apt. 254, Seattle, WA, 98101",98101,ID00099,NEP,Unaware
C252,R1014,T,20250101,2,172,0,14,14,Bryan Johnson,"714 Watkins Unions Suite 059, Philadelphia, PA, 19103",19103,ID00137,END,Competitor Loyalist
C344,R1004,B,20250326,1,171,0,0,0,Suzanne Barnett,"169 Carol Lights Apt. 195, New York, NY, 10001",10001,ID00078,CAR,Aware Non-Prescriber
C461,R6653,B,20250216,1,171,0,0,0,Alan Wilson,"562 Steele Brooks, Philadelphia, PA, 19103",19103,ID00073,END,Aware Non-Prescriber
C105,R1116,T,20250220,2,173,0,18,18,Tammy Rose,"86335 Lawson Ranch Apt. 743, Los Angeles, CA, 90001",90001,ID00076,END,Aware Non-Prescriber
C497,R7852,B,20250215,3,171,6,18,24,Colton Ortiz,"002 Jessica Ford Suite 996, New York, NY, 10001",10001,ID00037,END,Low-Volume Prescriber
C224,R6752,T,20250212,1,172,0,14,14,James Warner,"222 Joseph Land Apt. 785, New York, NY, 10001",10001,ID00083,END,Aware Non-Prescriber
C913,R1955,N,20250414,2,171,0,0,0,Lisa Guerrero,"897 Amanda Circles, Houston, TX, 77001",77001,ID00094,NEP,Unaware
C652,R4721,T,20250207,2,173,0,20,20,Brittany Christensen,"828 Brandon Square Apt. 201, Chicago, IL, 60601",60601,ID00085,END,Aware Non-Prescriber
C183,R7868,B,20250314,3,171,10,49,59,Jill King,"9346 Eric Highway, Los Angeles, CA, 90001",90001,ID00004,NEP,High-Volume Loyalist
C844,R7955,B,20250215,3,171,14,32,46,Dr. Cynthia Miller,"725 Mills Forge, Seattle, WA, 98101",98101,ID00020,NEP,High-Volume Loyalist
C930,R6410,B,20250324,1,171,0,0,0,Peter Morse,"83908 Garcia Turnpike, Chicago, IL, 60601",60601,ID00074,CAR,Aware Non-Prescriber
C556,R4937,B,20250113,3,171,0,0,0,Catherine Elliott,"605 Jessica Lodge, Chicago, IL, 60601",60601,ID00066,CAR,Aware Non-Prescriber
C638,R2862,B,20250201,1,171,12,43,55,Jason Webster,"36796 Ballard Fork Suite 800, Houston, TX, 77001",77001,ID00014,END,High-Volume Loyalist
C693,R4817,T,20250118,3,173,0,13,13,Michael Garcia,"29926 Kathryn Overpass, Los Angeles, CA, 90001",90001,ID00140,END,Competitor Loyalist
C249,R3450,T,20250418,2,173,0,22,22,Jill Taylor,"10380 Owens Pine, Chicago, IL, 60601",60601,ID00082,END,Aware Non-Prescriber
C405,R2771,N,20250311,3,171,12,0,12,Amanda Gillespie,"16188 Krystal Place, Atlanta, GA, 30301",30301,ID00055,NEP,New Adopter
C238,R5945,N,20250101,3,171,0,0,0,James Steele,"0564 Katherine Tunnel Apt. 235, Atlanta, GA, 30301",30301,ID00097,END,Unaware
C998,R6187,T,20250125,3,173,0,20,20,Timothy Lewis,"60203 Cindy Lock, Atlanta, GA, 30301",30301,ID00126,CAR,Competitor Loyalist
C739,R1447,T,20250412,3,173,0,19,19,Luis Lozano,"59703 David Ford Apt. 715, Los Angeles, CA, 90001",90001,ID00131,END,Competitor Loyalist
C593,R2904,T,20250423,3,173,0,14,14,Paul Solomon,"98394 Leroy Garden Apt. 332, Houston, TX, 77001",77001,ID00079,END,Aware Non-Prescriber
C455,R5530,T,20250401,3,173,0,25,25,Suzanne Barnett,"169 Carol Lights Apt. 195, New York, NY, 10001",10001,ID00078,CAR,Aware Non-Prescriber
C567,R3440,B,20250331,2,171,8,18,26,Jennifer Rodriguez,"943 Amber Park, Los Angeles, CA, 90001",90001,ID00024,NEP,Low-Volume Prescriber
C700,R2655,N,20250330,3,171,14,0,14,Jodi Griffith,"37360 Beth Coves Apt. 692, Seattle, WA, 98101",98101,ID00048,CAR,New Adopter
C355,R4817,N,20250422,3,171,0,0,0,James Steele,"0564 Katherine Tunnel Apt. 235, Atlanta, GA, 30301",30301,ID00097,END,Unaware
C661,R8913,T,20250405,2,173,0,11,11,John Thomas,"03583 Duncan Walk Apt. 643, Seattle, WA, 98101",98101,ID00102,CAR,Unaware
C155,R9613,T,20250405,3,172,0,12,12,Reginald Baker,"502 John Extension, Houston, TX, 77001",77001,ID00081,NEP,Aware Non-Prescriber
C707,R6511,B,20250119,2,171,9,14,23,Jennifer Rodriguez,"943 Amber Park, Los Angeles, CA, 90001",90001,ID00024,NEP,Low-Volume Prescriber
C779,R9631,N,20250216,3,171,0,0,0,John Thomas,"03583 Duncan Walk Apt. 643, Seattle, WA, 98101",98101,ID00102,CAR,Unaware
C698,R7408,T,20250131,3,171,0,0,0,Devin Watkins,"915 Alejandro Dam Suite 837, Seattle, WA, 98101",98101,ID00134,CAR,Competitor Loyalist
C780,R7397,T,20250428,1,171,0,0,0,Bryan Johnson,"714 Watkins Unions Suite 059, Philadelphia, PA, 19103",19103,ID00137,END,Competitor Loyalist
C892,R5934,T,20250427,2,172,0,11,11,Catherine Elliott,"605 Jessica Lodge, Chicago, IL, 60601",60601,ID00066,CAR,Aware Non-Prescriber
C295,R6254,N,20250214,2,171,0,0,0,John Jones,"27478 Holland Mountains, Philadelphia, PA, 19103",19103,ID00101,END,Unaware
C853,R9589,T,20250311,3,172,0,17,17,Audrey Ruiz,"8055 Martha Curve Apt. 773, Philadelphia, PA, 19103",19103,ID00100,END,Unaware
C185,R3626,B,20250331,3,171,11,39,50,Jon Thomas,"14771 Patrick Ville, Seattle, WA, 98101",98101,ID00018,NEP,High-Volume Loyalist
C985,R3662,B,20250319,3,171,12,37,49,Lori Williams MD,"31525 Colin Knoll, Philadelphia, PA, 19103",19103,ID00005,END,High-Volume Loyalist
C224,R9770,T,20250328,2,172,0,19,19,Alejandro Gould,"48615 Craig Tunnel, New York, NY, 10001",10001,ID00138,NEP,Competitor Loyalist
C473,R7563,T,20250125,2,173,0,11,11,Jill Taylor,"10380 Owens Pine, Chicago, IL, 60601",60601,ID00082,END,Aware Non-Prescriber
C890,R8381,N,20250104,3,171,9,0,9,John Allen,"6872 Katie Ford, Houston, TX, 77001",77001,ID00063,CAR,New Adopter
C512,R4850,N,20250304,1,171,14,0,14,Taylor Hebert,"419 Mccarthy Falls, Houston, TX, 77001",77001,ID00061,NEP,New Adopter
C588,R4809,T,20250222,1,172,0,22,22,Tammy Rose,"86335 Lawson Ranch Apt. 743, Los Angeles, CA, 90001",90001,ID00076,END,Aware Non-Prescriber
C913,R1955,T,20250414,2,173,0,25,25,Lisa Guerrero,"897 Amanda Circles, Houston, TX, 77001",77001,ID00094,NEP,Unaware
C839,R5315,B,20250223,1,171,17,30,47,Stephanie Hawkins,"2393 Oneill Corner, New York, NY, 10001",10001,ID00002,CAR,High-Volume Loyalist
C659,R9573,T,20250126,1,173,0,28,28,John Thomas,"03583 Duncan Walk Apt. 643, Seattle, WA, 98101",98101,ID00102,CAR,Unaware
C409,R4869,T,20250213,3,172,0,18,18,Lori Clark,"889 Curtis Summit Apt. 266, Atlanta, GA, 30301",30301,ID00104,NEP,Unaware
C316,R7760,T,20250404,3,172,0,26,26,John Walsh,"0193 Mcclain Circles Suite 081, Philadelphia, PA, 19103",19103,ID00069,END,Aware Non-Prescriber
C988,R1842,B,20250220,2,171,20,43,63,Jillian Hall,"63505 Sheryl Mountains, Seattle, WA, 98101",98101,ID00015,CAR,High-Volume Loyalist
C112,R5731,T,20250420,2,172,0,23,23,Sandra Mccoy,"96055 Megan Valley, Seattle, WA, 98101",98101,ID00133,CAR,Competitor Loyalist
C804,R6175,T,20250216,3,172,0,13,13,Tammy Rose,"86335 Lawson Ranch Apt. 743, Los Angeles, CA, 90001",90001,ID00076,END,Aware Non-Prescriber
C908,R5444,T,20250204,1,172,0,29,29,Mr. Scott Lopez,"99002 Vasquez Island Apt. 417, New York, NY, 10001",10001,ID00103,CAR,Unaware
C508,R9221,T,20250201,1,172,0,23,23,Audrey Ruiz,"8055 Martha Curve Apt. 773, Philadelphia, PA, 19103",19103,ID00100,END,Unaware
C542,R5747,T,20250110,1,172,0,22,22,Katrina Torres,"4105 King Ridges Apt. 254, Seattle, WA, 98101",98101,ID00099,NEP,Unaware
C663,R6319,T,20250424,2,172,0,19,19,John Garcia,"59147 Keith Drives, New York, NY, 10001",10001,ID00096,CAR,Unaware
C930,R6410,T,20250324,1,172,0,23,23,Peter Morse,"83908 Garcia Turnpike, Chicago, IL, 60601",60601,ID00074,CAR,Aware Non-Prescriber
C181,R1107,N,20250220,2,171,0,0,0,Pamela Davis,"26187 Lee View, Atlanta, GA, 30301",30301,ID00113,END,Managed Care Restricted
C692,R9918,B,20250321,2,171,0,0,0,Alan Wilson,"562 Steele Brooks, Philadelphia, PA, 19103",19103,ID00073,END,Aware Non-Prescriber
C122,R5521,T,20250418,2,173,0,30,30,James Steele,"0564 Katherine Tunnel Apt. 235, Atlanta, GA, 30301",30301,ID00097,END,Unaware
C315,R3734,T,20250404,3,171,0,0,0,Tammy Rivera,"7813 Bradshaw Lane, Los Angeles, CA, 90001",90001,ID00084,NEP,Aware Non-Prescriber
C258,R7980,T,20250220,2,172,0,30,30,Tammy Rose,"86335 Lawson Ranch Apt. 743, Los Angeles, CA, 90001",90001,ID00076,END,Aware Non-Prescriber
C655,R1962,B,20250401,3,171,8,12,20,Tina Wilson,"63359 Blake Center, Philadelphia, PA, 19103",19103,ID00031,NEP,Low-Volume Prescriber
C162,R3869,B,20250127,2,171,7,14,21,Douglas Mcclain,"09854 Barrett Stravenue, Philadelphia, PA, 19103",19103,ID00030,NEP,Low-Volume Prescriber
C623,R3534,T,20250426,3,173,0,20,20,James Steele,"0564 Katherine Tunnel Apt. 235, Atlanta, GA, 30301",30301,ID00097,END,Unaware
C966,R6992,B,20250108,1,171,13,42,55,Mariah Bailey,"1518 Austin Knoll, Philadelphia, PA, 19103",19103,ID00013,CAR,High-Volume Loyalist
C845,R1691,T,20250119,3,173,0,22,22,Amy Terry,"7327 Gary Ways Suite 354, Seattle, WA, 98101",98101,ID00089,NEP,Unaware
C488,R2650,T,20241231,3,173,0,20,20,Reginald Baker,"502 John Extension, Houston, TX, 77001",77001,ID00081,NEP,Aware Non-Prescriber
C993,R5348,T,20250129,3,172,0,17,17,Valerie Smith,"2865 Rodriguez Pike Apt. 296, New York, NY, 10001",10001,ID00080,NEP,Aware Non-Prescriber
C232,R2388,B,20250323,3,171,20,42,62,Brian Perez,"2053 Nicole Mountains Suite 024, Los Angeles, CA, 90001",90001,ID00017,END,High-Volume Loyalist
C753,R5895,T,20250131,2,172,0,24,24,Amy Terry,"7327 Gary Ways Suite 354, Seattle, WA, 98101",98101,ID00089,NEP,Unaware
C324,R3266,B,20250423,3,171,16,41,57,Stephanie Hawkins,"2393 Oneill Corner, New York, NY, 10001",10001,ID00002,CAR,High-Volume Loyalist
C216,R5389,B,20250310,3,171,5,19,24,Dylan George,"894 Davis Lakes Suite 123, Philadelphia, PA, 19103",19103,ID00038,END,Low-Volume Prescriber
C981,R2796,B,20250305,2,171,11,31,42,Stephanie Hawkins,"2393 Oneill Corner, New York, NY, 10001",10001,ID00002,CAR,High-Volume Loyalist
C842,R5641,T,20250212,1,173,0,28,28,John Church,"5132 Crystal Prairie, Los Angeles, CA, 90001",90001,ID00135,NEP,Competitor Loyalist
C871,R5374,B,20250201,2,171,6,17,23,Jonathan Robinson,"338 Daniel Stravenue Apt. 058, Los Angeles, CA, 90001",90001,ID00027,END,Low-Volume Prescriber
C629,R5454,T,20250320,1,173,0,14,14,David Mccoy,"65524 Thomas Track, Chicago, IL, 60601",60601,ID00086,CAR,Unaware
C492,R1076,N,20250219,2,171,15,0,15,Eduardo Adams,"1440 Rodriguez Turnpike Suite 678, Houston, TX, 77001",77001,ID00057,END,New Adopter
C947,R9824,B,20250404,2,171,6,13,19,Nicholas Kelley,"579 Scott Squares, Los Angeles, CA, 90001",90001,ID00025,END,Low-Volume Prescriber
C248,R3525,T,20250211,1,172,0,15,15,Scott Johnson,"09995 Charles Plain, Philadelphia, PA, 19103",19103,ID00132,CAR,Competitor Loyalist
C681,R8917,T,20250103,1,171,0,0,0,Renee Montoya,"42137 Susan Groves Suite 215, Houston, TX, 77001",77001,ID00129,NEP,Competitor Loyalist
C183,R1744,B,20250416,3,171,5,10,15,Gregory Hughes,"47230 Reynolds Landing Apt. 921, Los Angeles, CA, 90001",90001,ID00022,NEP,Low-Volume Prescriber
C264,R2128,N,20250426,3,171,0,0,0,Tiffany Gonzalez,"266 Robertson Heights, Los Angeles, CA, 90001",90001,ID00092,END,Unaware
C234,R4387,T,20250225,3,173,0,13,13,Mrs. Kristin Rodriguez,"484 Caldwell Ways Apt. 822, New York, NY, 10001",10001,ID00105,NEP,Unaware
C562,R3828,B,20250124,1,171,12,32,44,Dr. Cynthia Miller,"725 Mills Forge, Seattle, WA, 98101",98101,ID00020,NEP,High-Volume Loyalist
C564,R2127,T,20250201,1,172,0,18,18,Timothy Mccarthy,"3359 Harrell Center, Atlanta, GA, 30301",30301,ID00075,END,Aware Non-Prescriber
C224,R2965,T,20250316,3,171,0,0,0,John Church,"5132 Crystal Prairie, Los Angeles, CA, 90001",90001,ID00135,NEP,Competitor Loyalist
C810,R8254,T,20250131,3,173,0,22,22,Paul Solomon,"98394 Leroy Garden Apt. 332, Houston, TX, 77001",77001,ID00079,END,Aware Non-Prescriber
C112,R5731,T,20250420,2,173,0,22,22,Sandra Mccoy,"96055 Megan Valley, Seattle, WA, 98101",98101,ID00133,CAR,Competitor Loyalist
C240,R4281,N,20250220,1,171,10,0,10,Karla Johnson,"53763 Lisa Lake Apt. 638, Houston, TX, 77001",77001,ID00056,NEP,New Adopter
C827,R3913,N,20250426,3,171,10,0,10,Jeffrey Norman,"2046 Steve River, Philadelphia, PA, 19103",19103,ID00064,NEP,New Adopter
C327,R4519,T,20241230,2,173,0,15,15,James Steele,"0564 Katherine Tunnel Apt. 235, Atlanta, GA, 30301",30301,ID00097,END,Unaware
C776,R3444,T,20250405,1,173,0,12,12,Timothy Lewis,"60203 Cindy Lock, Atlanta, GA, 30301",30301,ID00126,CAR,Competitor Loyalist
C398,R7389,T,20250225,3,173,0,17,17,Timothy Lewis,"60203 Cindy Lock, Atlanta, GA, 30301",30301,ID00126,CAR,Competitor Loyalist
C939,R8373,T,20250222,3,172,0,18,18,Renee Montoya,"42137 Susan Groves Suite 215, Houston, TX, 77001",77001,ID00129,NEP,Competitor Loyalist
C140,R3518,T,20250227,3,172,0,22,22,Catherine Elliott,"605 Jessica Lodge, Chicago, IL, 60601",60601,ID00066,CAR,Aware Non-Prescriber
C189,R7262,T,20250324,1,173,0,10,10,Mrs. Kristin Rodriguez,"484 Caldwell Ways Apt. 822, New York, NY, 10001",10001,ID00105,NEP,Unaware
C860,R9715,T,20250204,3,173,0,11,11,David Mccoy,"65524 Thomas Track, Chicago, IL, 60601",60601,ID00086,CAR,Unaware
C914,R5480,B,20250208,2,171,7,18,25,Nicholas Kelley,"579 Scott Squares, Los Angeles, CA, 90001",90001,ID00025,END,Low-Volume Prescriber
C499,R7199,N,20250403,3,171,0,0,0,David Mccoy,"65524 Thomas Track, Chicago, IL, 60601",60601,ID00086,CAR,Unaware
C954,R5091,T,20250125,1,172,0,20,20,Valerie Smith,"2865 Rodriguez Pike Apt. 296, New York, NY, 10001",10001,ID00080,NEP,Aware Non-Prescriber
C192,R5661,T,20250306,1,173,0,20,20,Suzanne Barnett,"169 Carol Lights Apt. 195, New York, NY, 10001",10001,ID00078,CAR,Aware Non-Prescriber
C684,R7366,T,20250111,1,172,0,22,22,Manuel Young,"36774 James Fords Apt. 798, New York, NY, 10001",10001,ID00093,NEP,Unaware
C220,R3522,B,20250110,1,171,11,44,55,Mark Hunt,"050 Smith Land Apt. 308, Seattle, WA, 98101",98101,ID00011,END,High-Volume Loyalist
C461,R6653,T,20250216,1,172,0,21,21,Alan Wilson,"562 Steele Brooks, Philadelphia, PA, 19103",19103,ID00073,END,Aware Non-Prescriber
C908,R5444,N,20250204,1,171,0,0,0,Mr. Scott Lopez,"99002 Vasquez Island Apt. 417, New York, NY, 10001",10001,ID00103,CAR,Unaware
C752,R8460,T,20250205,1,173,0,30,30,David Mccoy,"65524 Thomas Track, Chicago, IL, 60601",60601,ID00086,CAR,Unaware
C806,R2897,N,20250323,1,171,8,0,8,Caitlin Armstrong,"82936 Rebecca Drives, Chicago, IL, 60601",60601,ID00058,END,New Adopter
C982,R1542,T,20250122,3,172,0,25,25,Scott Johnson,"09995 Charles Plain, Philadelphia, PA, 19103",19103,ID00132,CAR,Competitor Loyalist
C770,R1136,T,20250105,2,172,0,12,12,Mr. Scott Lopez,"99002 Vasquez Island Apt. 417, New York, NY, 10001",10001,ID00103,CAR,Unaware
C187,R5066,B,20250118,1,171,19,39,58,Clinton Diaz,"85425 Laura Summit Suite 944, Philadelphia, PA, 19103",19103,ID00009,END,High-Volume Loyalist
C889,R6478,N,20250408,1,171,0,0,0,Karen Moore,"1184 Rachel Mountains Apt. 047, Philadelphia, PA, 19103",19103,ID00098,NEP,Unaware
C439,R6911,T,20250422,1,173,0,19,19,Catherine Elliott,"605 Jessica Lodge, Chicago, IL, 60601",60601,ID00066,CAR,Aware Non-Prescriber
C580,R8438,T,20250408,1,172,0,27,27,Jessica Matthews,"0909 Miller Dam Apt. 891, Los Angeles, CA, 90001",90001,ID00130,END,Competitor Loyalist
C362,R1804,N,20250329,3,171,0,0,0,Lisa Guerrero,"897 Amanda Circles, Houston, TX, 77001",77001,ID00094,NEP,Unaware
C381,R4683,B,20250410,1,171,7,10,17,Dylan George,"894 Davis Lakes Suite 123, Philadelphia, PA, 19103",19103,ID00038,END,Low-Volume Prescriber
C314,R4425,N,20250220,3,171,0,0,0,Erin Bautista,"17802 Morrison Club Suite 483, New York, NY, 10001",10001,ID00114,NEP,Managed Care Restricted
C970,R2037,B,20250321,3,171,10,15,25,Brian Roberts,"4298 Lowery Garden Suite 160, Los Angeles, CA, 90001",90001,ID00039,CAR,Low-Volume Prescriber
C696,R7839,N,20250406,2,171,15,0,15,Jeffrey Norman,"2046 Steve River, Philadelphia, PA, 19103",19103,ID00064,NEP,New Adopter
C184,R7092,B,20250110,3,171,7,14,21,Edward Moore,"26617 Castillo Mission, Los Angeles, CA, 90001",90001,ID00040,END,Low-Volume Prescriber
C889,R6478,T,20250408,1,172,0,27,27,Karen Moore,"1184 Rachel Mountains Apt. 047, Philadelphia, PA, 19103",19103,ID00098,NEP,Unaware
C296,R5097,N,20250228,1,171,0,0,0,Eric Becker,"33578 Charles Camp Apt. 263, Seattle, WA, 98101",98101,ID00088,END,Unaware
C319,R7145,T,20250312,3,173,0,12,12,John Garcia,"59147 Keith Drives, New York, NY, 10001",10001,ID00096,CAR,Unaware
C549,R1175,B,20250408,1,171,0,0,0,Suzanne Barnett,"169 Carol Lights Apt. 195, New York, NY, 10001",10001,ID00078,CAR,Aware Non-Prescriber
C134,R1388,T,20250131,1,172,0,21,21,John Church,"5132 Crystal Prairie, Los Angeles, CA, 90001",90001,ID00135,NEP,Competitor Loyalist
C129,R1575,T,20250115,3,171,0,0,0,Tammy Rivera,"7813 Bradshaw Lane, Los Angeles, CA, 90001",90001,ID00084,NEP,Aware Non-Prescriber
C336,R9710,T,20250111,3,172,0,12,12,Cynthia Graves,"1646 Samuel Crescent Suite 809, New York, NY, 10001",10001,ID00095,NEP,Unaware
C571,R6928,B,20250101,2,171,12,49,61,John Campbell,"53474 Jeffrey Estates, Seattle, WA, 98101",98101,ID00016,END,High-Volume Loyalist
C861,R5117,N,20250310,1,171,8,0,8,Jeremy Haynes,"4394 Gray Manor, New York, NY, 10001",10001,ID00065,NEP,New Adopter
C828,R1941,T,20250428,2,172,0,14,14,Suzanne Barnett,"169 Carol Lights Apt. 195, New York, NY, 10001",10001,ID00078,CAR,Aware Non-Prescriber
C933,R2636,T,20250313,3,173,0,14,14,Jill Taylor,"10380 Owens Pine, Chicago, IL, 60601",60601,ID00082,END,Aware Non-Prescriber
C295,R6254,T,20250214,2,172,0,27,27,John Jones,"27478 Holland Mountains, Philadelphia, PA, 19103",19103,ID00101,END,Unaware
C553,R3071,T,20250130,3,172,0,20,20,Tammy Rivera,"7813 Bradshaw Lane, Los Angeles, CA, 90001",90001,ID00084,NEP,Aware Non-Prescriber
C819,R7997,T,20250326,2,172,0,12,12,Cynthia Graves,"1646 Samuel Crescent Suite 809, New York, NY, 10001",10001,ID00095,NEP,Unaware
C338,R4584,N,20250103,1,171,8,0,8,Jodi Griffith,"37360 Beth Coves Apt. 692, Seattle, WA, 98101",98101,ID00048,CAR,New Adopter
